"scenario_id","abs_bias_new","mse_new","rmse_new","abs_bias_ref","mse_ref","rmse_ref","method_new","method_ref","abs_bias_reduction","mse_reduction","rel_mse","block"
73,0.00168804441271528,0.00627795142912395,0.0792335246541762,0.00203170909202401,0.0071727007218462,0.0846917984331789,"scap_x_l050","trad",0.000343664679308731,0.000894749292722258,0.875256290842154,"B_covariate_dependent"
73,0.00352607447005008,0.0120779365840177,0.109899665986834,0.00207126062888461,0.00717401553352006,0.0846995604092492,"ipcw_x","ipcw_marg",-0.00145481384116547,-0.0049039210504976,1.68356710793061,"B_covariate_dependent"
74,4.7872927948241e-05,0.00734907871708908,0.0857267677979817,0.00119580678030011,0.00651354404538468,0.080706530376325,"ps_x_spline","ps_marg_logit",0.00114793385235187,-0.000835534671704404,1.1282765059824,"B_covariate_dependent"
74,0.0021118502971454,0.0129664043076567,0.113870120346194,0.0019962927931847,0.00724159053202861,0.0850975354051374,"ipcw_x","ipcw_marg",-0.000115557503960697,-0.00572481377562804,1.79054646217677,"B_covariate_dependent"
74,0.00230402561422359,0.00651078037673445,0.0806894068433673,0.00216349175402523,0.00651451901679781,0.0807125703766013,"scap_x_l050","scap_marg_l050",-0.00014053386019836,3.73864006335874e-06,0.999426106508597,"B_covariate_dependent"
74,0.00230402561422359,0.00651078037673445,0.0806894068433673,0.00204378416745673,0.00724064816998958,0.0850919982723968,"scap_x_l050","trad",-0.000260241446766865,0.00072986779325513,0.899198555692814,"B_covariate_dependent"
75,0.00961964085234908,0.00737279602260803,0.0858649871752627,0.00905733115084174,0.00609757901137343,0.0780869964294531,"ps_x_spline","ps_marg_logit",-0.000562309701507334,-0.00127521701123461,1.20913497124941,"B_covariate_dependent"
75,0.00838804448754311,0.00630394185265104,0.0793973667866324,0.00734886724279254,0.00697039632899754,0.0834888994357785,"scap_x_l050","trad",-0.00103917724475057,0.000666454476346501,0.9043878647798,"B_covariate_dependent"
75,0.00194953243900809,0.0208645463903579,0.144445652029952,0.00738936134509282,0.00697170643694925,0.083496745067992,"ipcw_x","ipcw_marg",0.00543982890608473,-0.0138928399534087,2.99274597676377,"B_covariate_dependent"
75,0.00838804448754311,0.00630394185265104,0.0793973667866324,0.00814202469797993,0.00625903659790177,0.0791140733239148,"scap_x_l050","scap_marg_l050",-0.000246019789563172,-4.49052547492603e-05,1.00717446751539,"B_covariate_dependent"
76,0.00230401462521367,0.0241297305037687,0.155337472954109,0.0180377245982259,0.00710824010745875,0.0843103795950342,"ipcw_x","ipcw_marg",0.0157337099730122,-0.0170214903963099,3.39461387614764,"B_covariate_dependent"
76,0.0193753932071862,0.00788398761013576,0.0887918217525452,0.0181313652727654,0.00668013004760409,0.0817320625434357,"ps_x_spline","ps_marg_logit",-0.00124402793442086,-0.00120385756253167,1.18021468952741,"B_covariate_dependent"
76,0.0175448902292053,0.00664793495340182,0.0815348695553124,0.0180163298780188,0.0071074032874213,0.0843054167145937,"scap_x_l050","trad",0.000471439648813455,0.000459468334019479,0.935353558052257,"B_covariate_dependent"
76,0.0175448902292053,0.00664793495340182,0.0815348695553124,0.0177188770621121,0.00661258390190001,0.0813177957270118,"scap_x_l050","scap_marg_l050",0.000173986832906748,-3.53510515018031e-05,1.00534602691266,"B_covariate_dependent"
77,0.00284622011303372,0.0090993892963471,0.0953907191310932,0.00340081238495818,0.011623768062883,0.107813580141293,"scap_x_l050","trad",0.00055459227192446,0.00252437876653592,0.782826123776785,"B_covariate_dependent"
77,0.000750649082217412,0.0249852662801652,0.158067284028559,0.00341166214847131,0.0116242818673105,0.107815962952201,"ipcw_x","ipcw_marg",0.0026610130662539,-0.0133609844128547,2.14940299670711,"B_covariate_dependent"
77,0.00582549060682436,0.011135998032732,0.105527238345045,0.00406574151312632,0.00856796642607174,0.0925633103668605,"ps_x_spline","ps_marg_logit",-0.00175974909369804,-0.00256803160666029,1.29972475135359,"B_covariate_dependent"
77,0.00284622011303372,0.0090993892963471,0.0953907191310932,0.00291432949799835,0.00901375687747566,0.094940807229956,"scap_x_l050","scap_marg_l050",6.81093849646385e-05,-8.56324188714449e-05,1.00950019176637,"B_covariate_dependent"
78,0.0115613803737171,0.00945397807224008,0.0972315693190235,0.0117903611474664,0.0117852774969789,0.108560017948501,"scap_x_l050","trad",0.000228980773749228,0.00233129942473885,0.802185444904758,"B_covariate_dependent"
78,0.00610784462795477,0.0258210110153988,0.160689175165594,0.0118003586171704,0.0117861057835862,0.108563832760207,"ipcw_x","ipcw_marg",0.00569251398921563,-0.0140349052318126,2.19080088788598,"B_covariate_dependent"
78,0.0136060736392481,0.0112443969141238,0.106039600688251,0.0106668770139529,0.00869361778600251,0.0932395719960281,"ps_x_spline","ps_marg_logit",-0.00293919662529523,-0.00255077912812131,1.29340824394515,"B_covariate_dependent"
78,0.0115613803737171,0.00945397807224008,0.0972315693190235,0.0112060676526026,0.00935761296113478,0.0967347557041149,"scap_x_l050","scap_marg_l050",-0.000355312721114517,-9.63651111052944e-05,1.01029804411718,"B_covariate_dependent"
79,0.0010695151294539,0.0366529569272207,0.191449619814772,0.00640419209109501,0.0109320809313643,0.104556592003394,"ipcw_x","ipcw_marg",0.00533467696164111,-0.0257208759958564,3.35278865545743,"B_covariate_dependent"
79,0.00953232767581911,0.00896627553134677,0.0946904194274519,0.00639808254772629,0.0109317402252061,0.104554962700037,"scap_x_l050","trad",-0.00313424512809282,0.00196546469385934,0.82020568972839,"B_covariate_dependent"
79,0.00706801113537411,0.0114983691285488,0.107230448700678,0.0128016850873984,0.00879050349582261,0.0937576849960717,"ps_x_spline","ps_marg_logit",0.00573367395202432,-0.00270786563272619,1.30804442931091,"B_covariate_dependent"
79,0.00953232767581911,0.00896627553134677,0.0946904194274519,0.00921856932410269,0.00892897849042668,0.0944932721966315,"scap_x_l050","scap_marg_l050",-0.000313758351716424,-3.72970409200854e-05,1.00417707814618,"B_covariate_dependent"
80,0.0237916896259197,0.00883558097860693,0.0939977711363782,0.0216251259165023,0.0101533329611731,0.100763748248927,"scap_x_l050","trad",-0.0021665637094174,0.00131775198256613,0.870214836093203,"B_covariate_dependent"
80,0.0355945052266973,0.0383169322439316,0.19574711299003,0.0216277331652573,0.0101537388492829,0.100765762287014,"ipcw_x","ipcw_marg",-0.01396677206144,-0.0281631933946487,3.77367714619109,"B_covariate_dependent"
80,0.0237916896259197,0.00883558097860693,0.0939977711363782,0.0248389660988125,0.00883889173032657,0.0940153802860286,"scap_x_l050","scap_marg_l050",0.0010472764728928,3.31075171963909e-06,0.999625433615362,"B_covariate_dependent"
80,0.022044664139945,0.0110593462800293,0.105163426532371,0.0277519498750298,0.00887014286822532,0.0941814359002098,"ps_x_spline","ps_marg_logit",0.00570728573508487,-0.002189203411804,1.24680587949109,"B_covariate_dependent"
81,0.00372458977422255,0.00205467848822422,0.0453285615062316,0.00319641707840148,0.00229819814286263,0.0479395258931775,"scap_x_l050","trad",-0.000528172695821076,0.000243519654638412,0.894038877633465,"B_covariate_dependent"
81,0.00373618967001763,0.00219719360531394,0.0468742317837203,0.00363041102456176,0.00197556671294271,0.0444473476480061,"ps_x_spline","ps_marg_logit",-0.000105778645455863,-0.000221626892371225,1.11218395760531,"B_covariate_dependent"
81,0.00372458977422255,0.00205467848822422,0.0453285615062316,0.00364647585124162,0.00204091180606941,0.0451764518977466,"scap_x_l050","scap_marg_l050",-7.81139229809364e-05,-1.37666821548119e-05,1.00674535867443,"B_covariate_dependent"
81,0.00462657551295757,0.00264049036187834,0.0513857019206544,0.0032141680345523,0.00229834106740435,0.0479410165453795,"ipcw_x","ipcw_marg",-0.00141240747840527,-0.000342149294473992,1.14886793754262,"B_covariate_dependent"
82,0.0012408356843553,0.00212751792227875,0.0461250249027439,0.000607340688133347,0.00190525138162008,0.0436491853488709,"ps_x_spline","ps_marg_logit",-0.00063349499622195,-0.000222266540658666,1.11665995511294,"B_covariate_dependent"
82,0.00165581849764045,0.00299227737373999,0.0547017127130403,0.000514804630369208,0.00221973640296813,0.0471140786068043,"ipcw_x","ipcw_marg",-0.00114101386727124,-0.000772540970771859,1.3480327527804,"B_covariate_dependent"
82,0.000347616000844517,0.00199096313911959,0.0446202099851579,0.000497049922224412,0.00221962986942907,0.047112948001893,"scap_x_l050","trad",0.000149433921379895,0.000228666730309484,0.896979792235225,"B_covariate_dependent"
82,0.000347616000844517,0.00199096313911959,0.0446202099851579,0.000431664599403853,0.00199325669408033,0.044645903441193,"scap_x_l050","scap_marg_l050",8.40485985593358e-05,2.29355496074359e-06,0.998849342903222,"B_covariate_dependent"
83,0.00758857883179757,0.00721564241092729,0.0849449375238294,0.00632325445892874,0.00238837567174037,0.0488710105455205,"ipcw_x","ipcw_marg",-0.00126532437286883,-0.00482726673918691,3.02115052347245,"B_covariate_dependent"
83,0.00719092705184949,0.00237420502372369,0.0487258147568996,0.00723939177699188,0.00210470072962146,0.0458770174447016,"ps_x_spline","ps_marg_logit",4.84647251423912e-05,-0.000269504294102238,1.12804874836087,"B_covariate_dependent"
83,0.00676784956833503,0.00218420475399438,0.0467354763963564,0.00630785448727653,0.00238804790055859,0.0488676569988636,"scap_x_l050","trad",-0.000459995081058494,0.000203843146564202,0.914640260559044,"B_covariate_dependent"
83,0.00676784956833503,0.00218420475399438,0.0467354763963564,0.00702219753642049,0.00218157175098233,0.0467072986907007,"scap_x_l050","scap_marg_l050",0.000254347968085469,-2.63300301205733e-06,1.00120692936681,"B_covariate_dependent"
84,0.0127442943224021,0.00217449462766559,0.0466314767905284,0.0121721178602873,0.00233933450977612,0.0483666673420458,"scap_x_l050","trad",-0.000572176462114849,0.000164839882110531,0.929535566024584,"B_covariate_dependent"
84,0.0138573749306446,0.0106672976318021,0.10328261050052,0.0121814608902577,0.00233981419462338,0.0483716259249509,"ipcw_x","ipcw_marg",-0.00167591404038694,-0.00832748343717876,4.55903620736824,"B_covariate_dependent"
84,0.0127442943224021,0.00217449462766559,0.0466314767905284,0.0133655152383058,0.00217562439589882,0.046643589011769,"scap_x_l050","scap_marg_l050",0.000621220915903744,1.12976823323473e-06,0.999480715405028,"B_covariate_dependent"
84,0.0130118581948695,0.00230386609829528,0.0479986051703097,0.0141063740878623,0.00213978104484385,0.0462577674001226,"ps_x_spline","ps_marg_logit",0.00109451589299282,-0.000164085053451431,1.07668310449185,"B_covariate_dependent"
85,0.00333776296122195,0.0029034807451954,0.0538839562875203,0.00267791339555683,0.00360892240885103,0.0600743073938521,"scap_x_l050","trad",-0.000659849565665124,0.000705441663655628,0.804528448180126,"B_covariate_dependent"
85,0.00516106544567778,0.00340342372015604,0.0583388697195621,0.00417479887582088,0.00266011711375958,0.0515763231896147,"ps_x_spline","ps_marg_logit",-0.000986266569856898,-0.00074330660639646,1.27942627132906,"B_covariate_dependent"
85,0.00333776296122195,0.0029034807451954,0.0538839562875203,0.00345618058985816,0.00287613149740929,0.0536295767036184,"scap_x_l050","scap_marg_l050",0.000118417628636212,-2.73492477861088e-05,1.00950903942005,"B_covariate_dependent"
85,0.00718698529307825,0.00911989804122663,0.0954981572661307,0.00268124958507989,0.00360897149301884,0.0600747159212496,"ipcw_x","ipcw_marg",-0.00450573570799836,-0.00551092654820779,2.52700750307063,"B_covariate_dependent"
86,0.0100804106870995,0.00312469982990133,0.0558990145700381,0.00854500411178664,0.00269030523259959,0.0518681523923842,"ps_x_spline","ps_marg_logit",-0.00153540657531283,-0.000434394597301737,1.16146665888985,"B_covariate_dependent"
86,0.00948699709534077,0.00289557310288659,0.0538105296655459,0.00948736756049908,0.00348810005549301,0.0590601393114934,"scap_x_l050","trad",3.70465158308977e-07,0.000592526952606416,0.830129026352523,"B_covariate_dependent"
86,0.00948699709534077,0.00289557310288659,0.0538105296655459,0.00980325696185057,0.00288156273984451,0.0536801894542532,"scap_x_l050","scap_marg_l050",0.000316259866509801,-1.40103630420791e-05,1.00486207114228,"B_covariate_dependent"
86,0.0081268408463512,0.0117930007874096,0.108595583645973,0.00949152960484722,0.00348823213149193,0.0590612574492952,"ipcw_x","ipcw_marg",0.00136468875849603,-0.00830476865591766,3.38079587104935,"B_covariate_dependent"
87,0.00338465140790008,0.00282459618907455,0.0531469301942695,0.0012881855264377,0.00336834978261291,0.0580374860121707,"scap_x_l050","trad",-0.00209646588146238,0.000543753593538353,0.838569736330486,"B_covariate_dependent"
87,0.00294300426624874,0.00326178377799269,0.0571120283127179,0.00531572110075792,0.00259672929237386,0.0509581131163023,"ps_x_spline","ps_marg_logit",0.00237271683450919,-0.000665054485618833,1.25611236703494,"B_covariate_dependent"
87,0.00338465140790008,0.00282459618907455,0.0531469301942695,0.00444550076723841,0.00281923208333914,0.0530964413434568,"scap_x_l050","scap_marg_l050",0.00106084935933833,-5.36410573541033e-06,1.00190268327574,"B_covariate_dependent"
87,0.00741148156242374,0.0187310693118773,0.136861496820243,0.00129029834872841,0.0033683114755226,0.0580371559909908,"ipcw_x","ipcw_marg",-0.00612118321369533,-0.0153627578363547,5.56096710413967,"B_covariate_dependent"
88,0.0223543615266357,0.00335193992249562,0.0578959404664577,0.0242042022940418,0.0033787010341816,0.05812659489581,"scap_x_l050","scap_marg_l050",0.00184984076740609,2.67611116859866e-05,0.992079467400267,"B_covariate_dependent"
88,0.0231941249990027,0.00366711561270232,0.0605567140183673,0.0259011030319017,0.00342234932976532,0.058500848966193,"ps_x_spline","ps_marg_logit",0.00270697803289898,-0.000244766282937004,1.07151995876289,"B_covariate_dependent"
88,0.0416406567375086,0.0241099531418121,0.155273800564719,0.0213146019015793,0.0036808074759732,0.0606696586109828,"ipcw_x","ipcw_marg",-0.0203260548359293,-0.0204291456658389,6.55018044252301,"B_covariate_dependent"
88,0.0223543615266357,0.00335193992249562,0.0578959404664577,0.0213132842731055,0.00368069666269121,0.0606687453528686,"scap_x_l050","trad",-0.00104107725353019,0.000328756740195595,0.910680838351069,"B_covariate_dependent"
89,0.00135145108613478,0.00138493483548626,0.0372147126213043,0.000795982546891625,0.00119736967212139,0.0346030298112953,"ps_x_spline","ps_marg_logit",-0.000555468539243153,-0.000187565163364872,1.15664766507119,"B_covariate_dependent"
89,0.00198990233990609,0.00147447669348569,0.0383989152644406,0.00124782973846848,0.00141118719760336,0.0375657716226269,"ipcw_x","ipcw_marg",-0.00074207260143761,-6.32894958823356e-05,1.04484840564726,"B_covariate_dependent"
89,0.00116113026137808,0.00125615671169786,0.0354423011625637,0.00123259021028416,0.00141098872956214,0.037563129922334,"scap_x_l050","trad",7.14599489060827e-05,0.000154832017864279,0.890267005950978,"B_covariate_dependent"
89,0.00116113026137808,0.00125615671169786,0.0354423011625637,0.00110054952716693,0.00125041308998488,0.0353611805513459,"scap_x_l050","scap_marg_l050",-6.05807342111439e-05,-5.74362171298025e-06,1.00459337938717,"B_covariate_dependent"
90,0.00138910794468017,0.00164798737797106,0.0405954107993879,0.0010864152324901,0.0014606760686051,0.0382187920872063,"ipcw_x","ipcw_marg",-0.000302692712190066,-0.000187311309365955,1.12823603630669,"B_covariate_dependent"
90,0.000738516219657681,0.00140097492637806,0.0374295996021606,0.00133752774033221,0.00127555945393752,0.0357149752056125,"ps_x_spline","ps_marg_logit",0.000599011520674534,-0.000125415472440539,1.09832193399798,"B_covariate_dependent"
90,0.00102556546770473,0.00133379208919108,0.0365211184000584,0.00110002875277986,0.00146062615261973,0.0382181390522842,"scap_x_l050","trad",7.44632850751337e-05,0.000126834063428651,0.913164595060026,"B_covariate_dependent"
90,0.00102556546770473,0.00133379208919108,0.0365211184000584,0.000976660973363484,0.00131849017279744,0.0363110199911465,"scap_x_l050","scap_marg_l050",-4.89044943412468e-05,-1.53019163936442e-05,1.01160563552869,"B_covariate_dependent"
91,0.00507246575798813,0.00136508427183395,0.0369470468621505,0.00590055531694201,0.00123980941223902,0.035210927454968,"ps_x_spline","ps_marg_logit",0.000828089558953884,-0.000125274859594925,1.101043642965,"B_covariate_dependent"
91,0.00606985202197733,0.00285431195885908,0.0534257611911995,0.00458108722737263,0.00137573227636928,0.0370908651337398,"ipcw_x","ipcw_marg",-0.00148876479460469,-0.0014785796824898,2.0747582999157,"B_covariate_dependent"
91,0.00507566755356475,0.00127319298846973,0.0356818299484447,0.00456946809435635,0.00137555549256174,0.0370884819392994,"scap_x_l050","trad",-0.000506199459208398,0.00010236250409201,0.925584605895196,"B_covariate_dependent"
91,0.00507566755356475,0.00127319298846973,0.0356818299484447,0.00549012274711196,0.00126489607813797,0.0355653775199697,"scap_x_l050","scap_marg_l050",0.000414455193547205,-8.29691033175949e-06,1.00655936125913,"B_covariate_dependent"
92,0.017250824083097,0.00149108257199507,0.0386145383501482,0.016793728231456,0.00155618252587466,0.0394484793860886,"scap_x_l050","trad",-0.000457095851640946,6.50999538795891e-05,0.95816689058181,"B_covariate_dependent"
92,0.019306622223735,0.0059311733169506,0.0770141111547137,0.0168005150356253,0.00155644166681208,0.039451763798493,"ipcw_x","ipcw_marg",-0.00250610718810976,-0.00437473165013851,3.81072637890688,"B_covariate_dependent"
92,0.017250824083097,0.00149108257199507,0.0386145383501482,0.0179571715758368,0.00150997936894112,0.0388584529921242,"scap_x_l050","scap_marg_l050",0.000706347492739814,1.88967969460558e-05,0.987485393949914,"B_covariate_dependent"
92,0.0171998306014124,0.00156118336592546,0.0395118129921352,0.0188279727311913,0.00151124313344077,0.0388747107184191,"ps_x_spline","ps_marg_logit",0.00162814212977895,-4.99402324846932e-05,1.03304579612613,"B_covariate_dependent"
93,0.00217144160906024,0.00182632025479379,0.0427354683464893,0.00203338754682471,0.00225717435272033,0.0475097290322765,"scap_x_l050","trad",-0.000138054062235524,0.000430854097926548,0.8091179365886,"B_covariate_dependent"
93,0.00816906028866038,0.00419533754194153,0.0647714253505473,0.00203683494985203,0.00225719015054558,0.0475098952908294,"ipcw_x","ipcw_marg",-0.00613222533880835,-0.00193814739139595,1.85865490372067,"B_covariate_dependent"
93,0.00217144160906024,0.00182632025479379,0.0427354683464893,0.00233501981587992,0.00180689281451538,0.0425075618509858,"scap_x_l050","scap_marg_l050",0.00016357820681968,-1.94274402784034e-05,1.01075184987307,"B_covariate_dependent"
93,0.0025917723241796,0.00212511788203908,0.0460990008789679,0.00123308316856343,0.00166086892021617,0.0407537595838245,"ps_x_spline","ps_marg_logit",-0.00135868915561617,-0.000464248961822911,1.27952173478115,"B_covariate_dependent"
94,0.00200547276759897,0.00646726039725162,0.0804192787660498,0.00267822527649951,0.00218519843146316,0.0467461060566884,"ipcw_x","ipcw_marg",0.000672752508900547,-0.00428206196578846,2.95957580059276,"B_covariate_dependent"
94,0.00326611408024471,0.00185367702499105,0.0430543496640124,0.00267506847636841,0.00218518138615403,0.0467459237383756,"scap_x_l050","trad",-0.000591045603876304,0.000331504361162978,0.848294350636752,"B_covariate_dependent"
94,0.00331310835734434,0.00199804125854641,0.044699454790259,0.00201096574253382,0.00172528810015439,0.0415365874880736,"ps_x_spline","ps_marg_logit",-0.00130214261481051,-0.000272753158392022,1.15809136941686,"B_covariate_dependent"
94,0.00326611408024471,0.00185367702499105,0.0430543496640124,0.00349896300008076,0.00182118403583773,0.0426753328731918,"scap_x_l050","scap_marg_l050",0.000232848919836051,-3.24929891533203e-05,1.01784168349487,"B_covariate_dependent"
95,0.00175933415548252,0.00188738231231689,0.0434440135383103,0.00383211811252287,0.00162557223866649,0.0403183858638524,"ps_x_spline","ps_marg_logit",0.00207278395704035,-0.000261810073650396,1.16105717569658,"B_covariate_dependent"
95,0.00217151879687287,0.0017260726172973,0.0415460301027342,0.00131632087990405,0.00201996546540921,0.0449440259145663,"scap_x_l050","trad",-0.000855197916968821,0.000293892848111907,0.854506003620032,"B_covariate_dependent"
95,0.00769847196223187,0.00988908349507648,0.0994438710784957,0.00131813711829939,0.00201998326322376,0.0449442239139109,"ipcw_x","ipcw_marg",-0.00638033484393247,-0.00786910023185272,4.89562645152522,"B_covariate_dependent"
95,0.00217151879687287,0.0017260726172973,0.0415460301027342,0.00357245113668531,0.00169795963948811,0.041206305821902,"scap_x_l050","scap_marg_l050",0.00140093233981244,-2.81129778091861e-05,1.01655691758236,"B_covariate_dependent"
96,0.0187616889785812,0.00209529806553369,0.0457744258897225,0.0179334780313841,0.00233731908348089,0.0483458279842313,"scap_x_l050","trad",-0.000828210947197105,0.000242021017947193,0.896453582372348,"B_covariate_dependent"
96,0.0184024032711971,0.00228083965966206,0.0477581371041843,0.0232620699315774,0.00212409209606921,0.0460878736336274,"ps_x_spline","ps_marg_logit",0.00485966666038028,-0.000156747563592855,1.07379508820871,"B_covariate_dependent"
96,0.0187616889785812,0.00209529806553369,0.0457744258897225,0.0207875714134541,0.00215599847359726,0.0464327306282676,"scap_x_l050","scap_marg_l050",0.00202588243487295,6.07004080635694e-05,0.971845801930327,"B_covariate_dependent"
96,0.0274813913168364,0.013099301877743,0.114452181620723,0.0179343893259173,0.00233734574021491,0.0483461036714947,"ipcw_x","ipcw_marg",-0.00954700199091908,-0.0107619561375281,5.60434926351057,"B_covariate_dependent"
97,0.021988658498024,0.00477323451979238,0.069088599057966,0.00504019215987152,0.00462478782979669,0.0680057926194283,"scap_x_l050","trad",-0.0169484663381525,-0.000148446689995689,1.03209805410732,"B_covariate_dependent"
97,0.011203765523537,0.00511940992540123,0.0715500518895775,0.0302793310514397,0.00519500667538452,0.0720763947168871,"ps_x_spline","ps_marg_logit",0.0190755655279026,7.55967499832897e-05,0.985448190020334,"B_covariate_dependent"
97,0.021988658498024,0.00477323451979238,0.069088599057966,0.0212541659709966,0.00474928794812086,0.0689150777995706,"scap_x_l050","scap_marg_l050",-0.000734492527027446,-2.39465716715143e-05,1.00504213935501,"B_covariate_dependent"
97,0.00767057722078961,0.00713427147930937,0.0844646167297844,0.00489428484334287,0.00462413688391366,0.0680010064919164,"ipcw_x","ipcw_marg",-0.00277629237744674,-0.00251013459539571,1.54283310775853,"B_covariate_dependent"
98,0.00143213676982866,0.00517319822063314,0.0719249485271497,0.0175788918077387,0.00487260875470816,0.0698040740552309,"ps_x_spline","ps_marg_logit",0.01614675503791,-0.000300589465924971,1.06168963712396,"B_covariate_dependent"
98,0.0108967019341771,0.00462339075431522,0.0679955201047482,0.0054050202638452,0.00486992775151542,0.0697848676398789,"scap_x_l050","trad",-0.00549168167033189,0.000246536997200202,0.949375635578272,"B_covariate_dependent"
98,0.00910653559774426,0.00899252827057268,0.0948289421567734,0.00555257673120872,0.00487068450853571,0.0697902895003002,"ipcw_x","ipcw_marg",-0.00355395886653553,-0.00412184376203696,1.84625554268883,"B_covariate_dependent"
98,0.0108967019341771,0.00462339075431522,0.0679955201047482,0.0105063843114256,0.00459814768465457,0.0678096430063938,"scap_x_l050","scap_marg_l050",-0.000390317622751471,-2.52430696606439e-05,1.00548983447071,"B_covariate_dependent"
99,0.0119038010576222,0.00620537945417187,0.0787742309018112,0.00174664360854967,0.00524133673081972,0.0723970768112893,"ps_x_spline","ps_marg_logit",-0.0101571574490725,-0.000964042723352148,1.18393069799989,"B_covariate_dependent"
99,0.00356893027007704,0.00512456542365861,0.0715860700392095,0.00460031378608201,0.00517234676516184,0.0719190292284444,"scap_x_l050","scap_marg_l050",0.00103138351600496,4.7781341503233e-05,0.990762154265243,"B_covariate_dependent"
99,0.0301717572353052,0.0228147596534536,0.151045554894719,0.0181510338823701,0.00571436009741984,0.075593386598431,"ipcw_x","ipcw_marg",-0.0120207233529351,-0.0171003995560338,3.99253096838524,"B_covariate_dependent"
99,0.00356893027007704,0.00512456542365861,0.0715860700392095,0.0180047945601175,0.00570809203382324,0.0755519161492496,"scap_x_l050","trad",0.0144358642900404,0.000583526610164631,0.89777203893929,"B_covariate_dependent"
100,0.027786032820056,0.00631258248725021,0.0794517620147609,0.028436979712284,0.00639171895622549,0.0799482267234583,"scap_x_l050","scap_marg_l050",0.000650946892227989,7.91364689752818e-05,0.987618906663879,"B_covariate_dependent"
100,0.0333885313460393,0.00805045268161677,0.0897243148851902,0.0251827024983519,0.00622859061068468,0.0789214204806571,"ps_x_spline","ps_marg_logit",-0.00820582884768742,-0.00182186207093209,1.29249989039363,"B_covariate_dependent"
100,0.027786032820056,0.00631258248725021,0.0794517620147609,0.0383262627154215,0.00739724204980178,0.0860072209166288,"scap_x_l050","trad",0.0105402298953655,0.00108465956255157,0.853369734929704,"B_covariate_dependent"
100,0.0171992773910237,0.0236371192742262,0.153743680436713,0.0384342673024857,0.00740703813757376,0.0860641512917763,"ipcw_x","ipcw_marg",0.021234989911462,-0.0162300811366524,3.19117018640986,"B_covariate_dependent"
101,0.0343153921518781,0.00803750706615619,0.0896521447939545,0.032726491460501,0.00791479896532698,0.0889651559057082,"scap_x_l050","scap_marg_l050",-0.00158890069137708,-0.000122708100829212,1.01550362824966,"B_covariate_dependent"
101,0.0195121715804482,0.00876631372665001,0.0936285945993531,0.0404835957810331,0.00878165704488653,0.0937104959163408,"ps_x_spline","ps_marg_logit",0.0209714242005849,1.5343318236518e-05,0.998252799197453,"B_covariate_dependent"
101,0.0343153921518781,0.00803750706615619,0.0896521447939545,0.00618632647051665,0.00803535584667484,0.0896401464003425,"scap_x_l050","trad",-0.0281290656813614,-2.15121948134514e-06,1.00026771925505,"B_covariate_dependent"
101,0.0485535655027346,0.0210684191714853,0.145149644062551,0.00613050157043449,0.0080355032353943,0.0896409685099079,"ipcw_x","ipcw_marg",-0.0424230639323001,-0.013032915936091,2.62191658123967,"B_covariate_dependent"
102,0.000703247983557462,0.0084972761913997,0.0921806714631636,0.00905113217383984,0.00734444363624378,0.0856997294992451,"ps_x_spline","ps_marg_logit",0.00834788419028238,-0.00115283255515592,1.15696662841374,"B_covariate_dependent"
102,0.041858141928168,0.0197594963932358,0.140568475816009,0.0187721425283396,0.00868429361293044,0.0931895574242653,"ipcw_x","ipcw_marg",-0.0230859993998285,-0.0110752027803053,2.27531417913081,"B_covariate_dependent"
102,0.00702548600144631,0.00712812728893631,0.0844282375093565,0.0187176990657988,0.0086824840617362,0.0931798479379324,"scap_x_l050","trad",0.0116922130643525,0.00155435677279988,0.82097787202974,"B_covariate_dependent"
102,0.00702548600144631,0.00712812728893631,0.0844282375093565,0.00427154778478475,0.00712311733005056,0.0843985623695722,"scap_x_l050","scap_marg_l050",-0.00275393821666156,-5.00995888575318e-06,1.00070333797039,"B_covariate_dependent"
103,0.00183017677477977,0.0101448026048698,0.100721410856231,0.0175126314854488,0.008577619178829,0.0926154370438805,"ps_x_spline","ps_marg_logit",0.0156824547106691,-0.00156718342604077,1.18270610916242,"B_covariate_dependent"
103,0.0637236525875428,0.042614938653196,0.206433860239051,0.00846823340685719,0.0089805619286908,0.0947658267979064,"ipcw_x","ipcw_marg",-0.0552554191806857,-0.0336343767245052,4.74524188926878,"B_covariate_dependent"
103,0.0133952122021897,0.00782214594436277,0.0884428965172601,0.0111755792919058,0.00782312631349454,0.088448438728417,"scap_x_l050","scap_marg_l050",-0.00221963291028393,9.80369131767939e-07,0.999874683203047,"B_covariate_dependent"
103,0.0133952122021897,0.00782214594436277,0.0884428965172601,0.00841979792488112,0.00898092570836675,0.0947677461395318,"scap_x_l050","trad",-0.00497541427730862,0.00115877976400398,0.870973237989883,"B_covariate_dependent"
104,0.032661069225116,0.011440729246447,0.106961344636495,0.0183568873978133,0.00935166041500164,0.0967039834495024,"ps_x_spline","ps_marg_logit",-0.0143041818273026,-0.00208906883144532,1.22339015091845,"B_covariate_dependent"
