"scenario_id","block","scenario_group","n","x_type","cov_effect","censor_x_effect","target_censor2","H_quantile","H","tau_design","tau_full","tau_H_true","method","n_rep_total","n_rep_valid","fail_rate","mean_tau","sd_tau","mcse_mean_tau","median_tau","q025_tau","q975_tau","bias","abs_bias","mse","rmse","mean_M_hat","sd_M_hat","mean_sum_omega","mean_censor1_rate","mean_censor2_rate","mean_n_d1","mean_n_d2","mean_n_in_H_observed","mean_logloss","mean_brier","mean_cal_intercept","mean_cal_slope","mean_ece","mean_mhat","mean_d2_given_d1","mean_alpha_constant","mean_alpha_logit","mean_alpha_logit_int","mean_alpha_spline","mean_alpha_rf","mean_alpha_gbm","rank_mse","best_by_mse","mse_trad","rmse_trad","abs_bias_trad","rel_mse_vs_trad","rel_rmse_vs_trad","abs_bias_reduction_vs_trad"
88,"B_covariate_dependent","covariate_dependent_censoring",300,"normal","strong","strong",0.5,0.9,5.30800001735868,0,0,-0.133029028889785,"ipcw_x",1000,1000,0,-0.0913883721522764,0.149660974390576,0.0047326955591435,-0.104479073854943,-0.384700403925691,0.246030751259579,0.0416406567375086,0.0416406567375086,0.0241099531418121,0.155273800564719,1.07352908482251,0.257970701174389,1.07352908482251,0.34267,0.49922,197.199,150.234,187.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,0.00368069666269121,0.0606687453528686,0.0213132842731055,6.55037764622082,2.5593705566449,-0.0203273724644032
88,"B_covariate_dependent","covariate_dependent_censoring",300,"normal","strong","strong",0.5,0.9,5.30800001735868,0,0,-0.133029028889785,"ps_marg_logit",1000,1000,0,-0.107127925857883,0.0524808196194005,0.00165958923469757,-0.105839886088343,-0.20696186311755,-0.00305798074729563,0.0259011030319017,0.0259011030319017,0.00342234932976532,0.058500848966193,0.894363680123635,0.0298059138568124,0.998607885129915,0.34267,0.49922,197.199,150.234,187.791,0.55270278202324,0.182330941471999,1.13288275241253,0.031817650063439,0.0855099338581328,0.761629333823125,0.761758793830158,NA,NA,NA,NA,NA,NA,7,FALSE,0.00368069666269121,0.0606687453528686,0.0213132842731055,0.929810208066155,0.964266668544628,-0.00458781875879621
88,"B_covariate_dependent","covariate_dependent_censoring",300,"normal","strong","strong",0.5,0.9,5.30800001735868,0,0,-0.133029028889785,"scap_x_uncal_l050",1000,1000,0,-0.110954205560341,0.0535711796601889,0.00169406944668282,-0.110756886592404,-0.218625411556345,-0.00601705897823665,0.0220748233294442,0.0220748233294442,0.00335429924392022,0.0579163124164533,0.894634214854617,0.0293165069812006,0.997592366958909,0.34267,0.49922,197.199,150.234,187.791,0.51958028966153,0.170960570829344,0.416339037286425,0.652555062327179,0.0693617079837764,0.761383728039628,0.761758793830158,0.251829842994621,0.481521976512301,0.100960098851045,0.0575835190952129,0.04894984943447,0.0591547131123507,5,FALSE,0.00368069666269121,0.0606687453528686,0.0213132842731055,0.911321836955633,0.954631780822131,-0.000761539056338703
88,"B_covariate_dependent","covariate_dependent_censoring",300,"normal","strong","strong",0.5,0.9,5.30800001735868,0,0,-0.133029028889785,"scap_x_l100",1000,1000,0,-0.10948564862947,0.052012286622964,0.00164477292042074,-0.109291465858901,-0.215163470739499,-0.00659809963805096,0.0235433802603155,0.0235433802603155,0.00325686343587142,0.057068935822139,0.893478954223709,0.0288280076445039,0.996647864890878,0.34267,0.49922,197.199,150.234,187.791,0.518170691362075,0.170367506898889,-5.22074331614549e-14,1.00000000000004,0.0669205840971028,0.761758793732875,0.761758793830158,0.254008925941966,0.481749327169794,0.101882657814841,0.0602670918847264,0.0476815442045853,0.0544104529840878,2,FALSE,0.00368069666269121,0.0606687453528686,0.0213132842731055,0.884849726652047,0.940664513337272,-0.00223009598720999
88,"B_covariate_dependent","covariate_dependent_censoring",300,"normal","strong","strong",0.5,0.9,5.30800001735868,0,0,-0.133029028889785,"scap_x_l075",1000,1000,0,-0.110031261183855,0.0524859610115056,0.00165975181979153,-0.110044266167959,-0.21473964407661,-0.00440457484381188,0.0229977677059299,0.0229977677059299,0.0032809186466539,0.0572793038248013,0.893888633993924,0.0289247881987168,0.997066735815589,0.34267,0.49922,197.199,150.234,187.791,0.518294119144497,0.170409585126502,2.05177010460163e-12,0.999999999998209,0.0672452936842046,0.761758793755201,0.761758793830158,0.259331003389587,0.463144429512525,0.108666584113842,0.0575491565376388,0.0521135632598604,0.0591952631865466,3,FALSE,0.00368069666269121,0.0606687453528686,0.0213132842731055,0.891385231472727,0.944131998966631,-0.00168448343282441
88,"B_covariate_dependent","covariate_dependent_censoring",300,"normal","strong","strong",0.5,0.9,5.30800001735868,0,0,-0.133029028889785,"ps_x_spline",1000,1000,0,-0.109834903890782,0.0559667799564318,0.00176982497967784,-0.10960030947123,-0.218994046035836,-0.000422658552626579,0.0231941249990027,0.0231941249990027,0.00366711561270232,0.0605567140183673,0.894412795884579,0.0302455967122373,0.996364334473906,0.34267,0.49922,197.199,150.234,187.791,0.582383042558147,0.187308853262353,0.80603700803595,0.273535788445471,0.107157958622505,0.759376469103654,0.761758793830158,NA,NA,NA,NA,NA,NA,9,FALSE,0.00368069666269121,0.0606687453528686,0.0213132842731055,0.996310195804357,0.99815339292333,-0.00188084072589723
88,"B_covariate_dependent","covariate_dependent_censoring",300,"normal","strong","strong",0.5,0.9,5.30800001735868,0,0,-0.133029028889785,"scap_x_l025",1000,1000,0,-0.111247849987659,0.0548460980980657,0.00173438590762917,-0.110965810669238,-0.221981997472672,-0.00394084659498796,0.0217811789021259,0.0217811789021259,0.00347950613647248,0.0589873387810679,0.894929458313793,0.0296022900754094,0.998035803978495,0.34267,0.49922,197.199,150.234,187.791,0.518061240771182,0.170311467179287,1.76891589461508e-14,0.999999999999984,0.0662329953107909,0.761758793735397,0.761758793830158,0.242166858025893,0.489966658927764,0.100386266532005,0.0619195257145086,0.04849869275643,0.057061998043399,8,FALSE,0.00368069666269121,0.0606687453528686,0.0213132842731055,0.945339009253855,0.972285456670959,-0.000467894629020457
88,"B_covariate_dependent","covariate_dependent_censoring",300,"normal","strong","strong",0.5,0.9,5.30800001735868,0,0,-0.133029028889785,"ps_x_logit",1000,1000,0,-0.112148912974762,0.05240187211935,0.00165709269554021,-0.111911345576228,-0.213202811635548,-0.00940040277977705,0.0208801159150232,0.0208801159150232,0.00317918948603591,0.0563843017695166,0.895934761888942,0.0289587929342196,0.997162792261809,0.34267,0.49922,197.199,150.234,187.791,0.529403383020316,0.173840501166671,0.445714010698861,0.600164041493249,0.0742658761807515,0.761556833980573,0.761758793830158,NA,NA,NA,NA,NA,NA,1,TRUE,0.00368069666269121,0.0606687453528686,0.0213132842731055,0.863746670096791,0.929379723308396,0.000433168358082291
88,"B_covariate_dependent","covariate_dependent_censoring",300,"normal","strong","strong",0.5,0.9,5.30800001735868,0,0,-0.133029028889785,"scap_marg_l050",1000,1000,0,-0.108824826595743,0.0528739376136247,0.00167202071720702,-0.108805764568479,-0.216613158176328,-0.0028175795498855,0.0242042022940418,0.0242042022940418,0.0033787010341816,0.05812659489581,0.893207598345095,0.0293279617980175,0.99731970555506,0.34267,0.49922,197.199,150.234,187.791,0.537324888963755,0.177443967492536,-1.04030145549167e-06,1.00000119925386,0.0683338678767709,0.761758767390696,0.761758793830158,0.47640606217697,0.317616705408599,NA,0.0965386268662469,0.0532165873352483,0.0562220182129365,6,FALSE,0.00368069666269121,0.0606687453528686,0.0213132842731055,0.917951503156797,0.958097856774973,-0.00289091802093628
88,"B_covariate_dependent","covariate_dependent_censoring",300,"normal","strong","strong",0.5,0.9,5.30800001735868,0,0,-0.133029028889785,"scap_x_nocf_l050",1000,1000,0,-0.112716849330618,0.0575276046869441,0.00181918259144521,-0.112173067722381,-0.228255474935145,-0.00125793486982939,0.0203121795591667,0.0203121795591667,0.00371870051416012,0.0609811488425736,0.895591019334651,0.0302258912176239,0.998129977867763,0.34267,0.49922,197.199,150.234,187.791,0.0676435069291551,0.0179767853799316,0.168222756759548,1.36693360250705,0.0150289533068414,0.756359048924784,0.761758793830158,1.63666431464783e-20,3.83077112162913e-20,4.4532750642552e-20,6.31434714217248e-20,1,1.01537564706842e-17,12,FALSE,0.00368069666269121,0.0606687453528686,0.0213132842731055,1.01032517888641,1.00514933163506,0.00100110471393881
88,"B_covariate_dependent","covariate_dependent_censoring",300,"normal","strong","strong",0.5,0.9,5.30800001735868,0,0,-0.133029028889785,"trad",1000,1000,0,-0.11171574461668,0.056830187809222,0.00179712833332276,-0.111176597008724,-0.2267187217956,-0.00219810735606106,0.0213132842731055,0.0213132842731055,0.00368069666269121,0.0606687453528686,0.895509930025299,0.0301185569241478,0.998538922731135,0.34267,0.49922,197.199,150.234,187.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,0.00368069666269121,0.0606687453528686,0.0213132842731055,1,1,0
89,"B_covariate_dependent","covariate_dependent_censoring",500,"binary","moderate","moderate",0.3,0.9,4.35496990786002,0,0,-0.0725302361737593,"ps_marg_logit",1000,1000,0,-0.0717342536268677,0.0346111834227661,0.00109450172129803,-0.0721323088770298,-0.138094195818768,-0.00281092662506596,0.000795982546891625,0.000795982546891625,0.00119736967212139,0.0346030298112953,0.90019737616478,0.0159694388858352,0.998333836105795,0.162498,0.30005,418.751,349.975,395.835,0.45123658745971,0.138466673125533,2.87126067699921,-0.748304146667004,0.0553437178704653,0.835700656979383,0.835749556227852,NA,NA,NA,NA,NA,NA,1,TRUE,0.00141098872956214,0.037563129922334,0.00123259021028416,0.848603285791629,0.921196659672423,0.000436607663392533
89,"B_covariate_dependent","covariate_dependent_censoring",500,"binary","moderate","moderate",0.3,0.9,4.35496990786002,0,0,-0.0725302361737593,"scap_x_nocf_l050",1000,1000,0,-0.0713529639870787,0.03808791889351,0.00120444575039252,-0.0708729846032704,-0.141820500308586,0.00619848449846796,0.00117727218668056,0.00117727218668056,0.00145062484587449,0.0380870692738951,0.8995404385121,0.0167240513694634,0.997795630474279,0.162498,0.30005,418.751,349.975,395.835,0.0428575495792157,0.00984240094987872,0.301433647457643,1.42284201400488,0.0108572547085537,0.828766537599942,0.835749556227852,1.52879284634836e-18,1.90838775113793e-18,2.09216733850951e-18,2.52896966690698e-18,1,2.80628216765073e-17,12,FALSE,0.00141098872956214,0.037563129922334,0.00123259021028416,1.0280910226155,1.01394823468237,5.53180236035988e-05
89,"B_covariate_dependent","covariate_dependent_censoring",500,"binary","moderate","moderate",0.3,0.9,4.35496990786002,0,0,-0.0725302361737593,"scap_x_uncal_l050",1000,1000,0,-0.0713275404949808,0.0355853329225759,0.00112530703330716,-0.0715061775667309,-0.137397594241141,-0.000979947248916702,0.00120269567877847,0.00120269567877847,0.0012664960801871,0.0355878642262654,0.900113505269363,0.0160342832546367,0.998427353803904,0.162498,0.30005,418.751,349.975,395.835,0.442284667696807,0.13608142766314,2.14815843509567,-0.312437401515087,0.047104505769621,0.835556963885002,0.835749556227852,0.515026145331157,0.271226445033367,0.0904670784179976,0.05316374637441,0.0325057912356666,0.0376107936074026,7,FALSE,0.00141098872956214,0.037563129922334,0.00123259021028416,0.897594752992904,0.947414773471949,2.98945315056875e-05
89,"B_covariate_dependent","covariate_dependent_censoring",500,"binary","moderate","moderate",0.3,0.9,4.35496990786002,0,0,-0.0725302361737593,"scap_x_l050",1000,1000,0,-0.0713691059123812,0.0354410010124819,0.00112074285755776,-0.0711584887200138,-0.136848193648144,-0.00121331471074935,0.00116113026137808,0.00116113026137808,0.00125615671169786,0.0354423011625637,0.900115202453099,0.0159905436275677,0.998478855775004,0.162498,0.30005,418.751,349.975,395.835,0.440198409304059,0.135491983894931,1.09229711240627e-13,0.999999999999931,0.0428752543320874,0.83574955610596,0.835749556227852,0.523530431902743,0.266387493168839,0.0858997242244516,0.0560403611288205,0.0267141299170132,0.0414278596581323,6,FALSE,0.00141098872956214,0.037563129922334,0.00123259021028416,0.890267005950978,0.943539615464543,7.14599489060827e-05
89,"B_covariate_dependent","covariate_dependent_censoring",500,"binary","moderate","moderate",0.3,0.9,4.35496990786002,0,0,-0.0725302361737593,"ps_x_spline",1000,1000,0,-0.0711787850876245,0.0372087746150878,0.00117664476727533,-0.0708004544993679,-0.139647968252331,0.00525140442492142,0.00135145108613478,0.00135145108613478,0.00138493483548626,0.0372147126213043,0.900131863821032,0.0163354201828761,0.997503903999722,0.162498,0.30005,418.751,349.975,395.835,0.464138860682309,0.141289011532939,1.50821677075161,0.0732397971462528,0.0666859252416728,0.835236901476875,0.835749556227852,NA,NA,NA,NA,NA,NA,9,FALSE,0.00141098872956214,0.037563129922334,0.00123259021028416,0.981535009082628,0.990724486970332,-0.00011886087585062
89,"B_covariate_dependent","covariate_dependent_censoring",500,"binary","moderate","moderate",0.3,0.9,4.35496990786002,0,0,-0.0725302361737593,"scap_x_l025",1000,1000,0,-0.0713256535837855,0.0364019267814323,0.00115112999848008,-0.0711616295841586,-0.138577861918374,0.00148451318898365,0.00120458258997384,0.00120458258997384,0.00132522619234343,0.0364036563045998,0.900164871810278,0.0162209137240408,0.998566963226192,0.162498,0.30005,418.751,349.975,395.835,0.440163671205468,0.135477740331777,-1.52191959342457e-13,1.00000000000009,0.0423998925138969,0.83574955610518,0.835749556227852,0.518400127503981,0.262535569306947,0.0883197316520172,0.0584814335470837,0.030024006658271,0.0422391313317003,8,FALSE,0.00141098872956214,0.037563129922334,0.00123259021028416,0.939218127386936,0.969132667588363,2.80076203103151e-05
89,"B_covariate_dependent","covariate_dependent_censoring",500,"binary","moderate","moderate",0.3,0.9,4.35496990786002,0,0,-0.0725302361737593,"ipcw_x",1000,1000,0,-0.0705403338338532,0.0383665084563928,0.00121325552590312,-0.0702816554588366,-0.143439711244049,0.00389564680615625,0.00198990233990609,0.00198990233990609,0.00147447669348569,0.0383989152644406,0.904879834874979,0.0180637656470185,0.904879834874979,0.162498,0.30005,418.751,349.975,395.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,0.00141098872956214,0.037563129922334,0.00123259021028416,1.04499537281439,1.02225015178008,-0.000757312129621931
89,"B_covariate_dependent","covariate_dependent_censoring",500,"binary","moderate","moderate",0.3,0.9,4.35496990786002,0,0,-0.0725302361737593,"scap_x_l075",1000,1000,0,-0.0713418583090019,0.0349264103137159,0.00110447007084938,-0.0714059650420207,-0.134860068789686,-0.00112893967188675,0.0011883778647574,0.0011883778647574,0.00122004652521408,0.0349291643932987,0.900066423325298,0.015892234495974,0.998440372055116,0.162498,0.30005,418.751,349.975,395.835,0.440243979508197,0.135506429910541,-8.02581445982302e-14,1.00000000000005,0.0419735769282968,0.835749556109405,0.835749556227852,0.507972301601539,0.272510205033573,0.089823353658303,0.0554302233715094,0.03383781817502,0.0404260981600552,4,FALSE,0.00141098872956214,0.037563129922334,0.00123259021028416,0.864674890488097,0.929878965504703,4.42123455267555e-05
89,"B_covariate_dependent","covariate_dependent_censoring",500,"binary","moderate","moderate",0.3,0.9,4.35496990786002,0,0,-0.0725302361737593,"scap_marg_l050",1000,1000,0,-0.0714296866465924,0.0353617354361489,0.00111823625994518,-0.0718395636454961,-0.136723381221772,-0.00119678188248426,0.00110054952716693,0.00110054952716693,0.00125041308998488,0.0353611805513459,0.900017066290927,0.0160122971245978,0.998514822983667,0.162498,0.30005,418.751,349.975,395.835,0.441991011352265,0.135990735784339,-9.33465888927399e-13,1.00000000000053,0.0395377439352554,0.835749556142835,0.835749556227852,0.711446411563102,0.152211745085744,NA,0.074907901217759,0.0292279202812495,0.0322060218521457,5,FALSE,0.00141098872956214,0.037563129922334,0.00123259021028416,0.886196369812897,0.941380034743088,0.000132040683117227
89,"B_covariate_dependent","covariate_dependent_censoring",500,"binary","moderate","moderate",0.3,0.9,4.35496990786002,0,0,-0.0725302361737593,"ipcw_marg",1000,1000,0,-0.0712824064352908,0.0375638278095678,0.00118787253512608,-0.0708408420579609,-0.139415784832337,0.00417105329103382,0.00124782973846848,0.00124782973846848,0.00141118719760336,0.0375657716226269,0.900245562549827,0.0165035702789521,0.900245562549827,0.162498,0.30005,418.751,349.975,395.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,FALSE,0.00141098872956214,0.037563129922334,0.00123259021028416,1.00014065884231,1.00007032694822,-1.52395281843212e-05
