"scenario_id","block","method_new","method_ref","mse_new","mse_ref","mse_reduction","rel_mse","width_new","width_ref","width_reduction","coverage_new","coverage_ref"
86,"B_covariate_dependent","ipcw_x","trad",0.0138379700533446,0.00376674439911803,-0.0100712256542266,3.67372154494601,0.34695680257871,0.23287437013721,-0.114082432441499,0.943333333333333,0.94
86,"B_covariate_dependent","ps_marg_logit","trad",0.00275829832348104,0.00376674439911803,0.00100844607563699,0.732276478363354,0.203288144069081,0.23287437013721,0.029586226068129,0.943333333333333,0.94
86,"B_covariate_dependent","ps_x_logit","trad",0.00290748117924412,0.00376674439911803,0.000859263219873915,0.771881728934114,0.204825981657165,0.23287437013721,0.0280483884800455,0.933333333333333,0.94
86,"B_covariate_dependent","scap_x_l050","trad",0.00310301962331464,0.00376674439911803,0.000663724775803392,0.823793518891592,0.227108767848716,0.23287437013721,0.00576560228849454,0.95,0.94
86,"B_covariate_dependent","scap_x_l075","trad",0.00295977113453656,0.00376674439911803,0.000806973264581476,0.785763731467836,0.225467181309283,0.23287437013721,0.00740718882792693,0.946666666666667,0.94
86,"B_covariate_dependent","ipcw_x","ipcw_marg",0.0138379700533446,0.00376687259377072,-0.0100710974595739,3.67359652042082,0.34695680257871,0.233373397528046,-0.113583405050664,0.943333333333333,0.94
86,"B_covariate_dependent","ps_marg_logit","ipcw_marg",0.00275829832348104,0.00376687259377072,0.00100857427028967,0.732251557443818,0.203288144069081,0.233373397528046,0.0300852534589648,0.943333333333333,0.94
86,"B_covariate_dependent","ps_x_logit","ipcw_marg",0.00290748117924412,0.00376687259377072,0.000859391414526598,0.771855460164016,0.204825981657165,0.233373397528046,0.0285474158708813,0.933333333333333,0.94
86,"B_covariate_dependent","scap_x_l050","ipcw_marg",0.00310301962331464,0.00376687259377072,0.000663852970456074,0.823765483453332,0.227108767848716,0.233373397528046,0.00626462967933036,0.95,0.94
86,"B_covariate_dependent","scap_x_l075","ipcw_marg",0.00295977113453656,0.00376687259377072,0.000807101459234159,0.78573699026379,0.225467181309283,0.233373397528046,0.00790621621876275,0.946666666666667,0.94
